[학생회] 신입생 및 재학생 대상 과잠 신청 안내 (신청기간: 2020.3.9.(월)~3.13.(금)까지),20.03.11,302,
[장학] 2020학년도 1학기 한국선원복지고용센터 장학생 선발 안내 (~2020.4.10.까지,20.03.10,231,
[장학][학교추천] 2020학년도 1학기 퍼시스목훈재단 장학생 추천 사전 신청 (3.13.(금) 정오까지),20.03.09,245,
[장학][학교추천] 2020년도 하림장학재단 신규 장학생 학과 신청 (학과신청 기한: 3.5.(목)17시까지 엄수),20.03.04,332,
학생증 신청 안내,20.03.02,705,
2020학년도 컴퓨터융합학부 신입생을 위한 학생회 및 동아리 소개,20.03.02,824,
(한국SW산업협회) 2020 SW 스타트업 창업 챌린지 공모전,20.02.25,493,
2020-1학기 컴퓨터융합학부 사무실 근무할 "국가근로"장학생 신청 안내 (신청기한: 2020.2.20.(목)까지),20.02.19,751,
[초청강연 2020.2.18.(화) 11:00~] "On-device AI " 삼성리서치 / 뉴욕대학교 김재덕 박사,20.02.13,423,
[초청강연 2020.2.17.(월) 11:00~] "Graphical Cybersecurity Modeling and Analysis",20.02.13,330,
[!!! 기한 수정][장학] 2020학년도 1학기 백마장학회 장학생 선발 안내 (기한: 2020.2.13.(목) 정오까지),20.02.07,832,
[특강안내] 스위트프를 이용한 아이폰 앱 개발 시작하기 (특강일 2.3.~2.4.   2.5.~2.6.) (2),20.01.23,859,
[대상자 별도안내함] 2020학년도 제1학기 국가우수장학금(이공계) 계속장학생 중간평가대상자 장학금 신청 안내,20.01.20,618,
[교육] 정보과학회 데이터베이스 소사이어티 주관으로 기계학습  빅데이터 겨울 교육,20.01.20,491,
[학석사연계] 2019-2학기 장학금 신청서 제출 안내,20.01.17,382,
[교육안내] 우리학과 이규철 교수님연구실과 KAIST 공동 주관-2020년 상반기 문제 해결형 인공지능 기술개발 교육,20.01.07,733,
인공지능 경진대회 "의료영상 혈액검사 결과 식별 알고리즘 경진대회" 홍보,20.01.03,517,
2020. 1학기 고졸 후학습자 장학금(희망사다리Ⅱ유형) 신규장학생 신청기간 안내 (~2020.1.31.까지),19.12.30,237,
Legal Tech Challenge Korea 행사 안내,19.12.24,451,
[학과추천 장학] 2020학년도 산학협동재단 장학생 선발 안내 및 추천 희망자 학과 신청(기한: 2020.1.2.(목)까지),19.12.24,330,
[급] (공대혁신사업) 2020교외경진대회 학생 참가 지원신청 (신청여부 회신: 12.26.(목) 오후2시까지),19.12.24,336,
[학생생활관] 학과장 추천 신청-2020학년도 제1학기 학생생활관 재학생 입사 선발 안내 (기한엄수: 2020.1.06.(월) 정오까지),19.12.24,279,
2020. 1학기 농어촌희망재단 (농식품인재·농업인자녀·청년창업농육성) 장학생 선발 추가 안내,19.12.24,155,
[학과추천 장학] 2020학년도 한국지도자육성장학재단 신규 장학생 추천 학과 신청 (기한: 12.24.(화)까지 엄수),19.12.19,438,
[장학] 2020년도 제11회 (재)행복영도장학생 선발 안내 (기한: 2020.1.3.까지),19.12.19,357,
[2019.12.24.수정 게시] 2020년 상반기 ICT학점연계프로젝트인턴십 사업 안내,19.12.19,358,
[스마트팜 사업] 2020년 상반기 농식품 분야 해외 인턴십 모집 (기한: ~2019.12.29.(일)까지),19.12.19,242,
2020년도 제11회 (재)행복영도장학생 선발 안내 (~2020.1.3.(금) 18:00까지),19.12.19,126,
